name	latitude	longitude	phone	address
Adani Total Gas CNG Station	13.1745441	74.900959		"HP - Shri Durga Fuels, Kedinje, Belman"
Adani Gas CNG Station	13.4204194	74.7395949		"CPCQ+5R9, next to Hotel Manasa Baikady, Gandi Nagar, Bramavara"
GAIL Gas CNG Station	12.9478228	74.8119395		"WRX6+4QG, New Mangalore, Industrial Area, Baikampady, Mangaluru"
AG&P Pratham CNG Station	13.3468353	75.4615826		"M/s IOCL, Sri Rambhapuri Service Station, Chikkamagaluru - Sringeri Rd, Shiva Nagar, Balehonnur, B.Kanbur"
Shima CNG station udapi gundibailu	13.3596825	74.7493374		"9P5X+XRF, Nittur, Udupi"
AG&P Pratham CNG Station	13.4248477	75.2558733		"Durgamba Service, Station, Sharada Nagar, Sringeri, Hassan"
"Bharath Petroleum,Srilaxmi Fuels and CNG Station"	13.4204914	74.7395886		"next to Hotel Manasa, Baikady, Bramavara"
HP Petrol Pump and CNG	13.594176	74.695755		"HPC Dealer, Coondapur, Koteshwara Proper"
HP Petrol & CNG Pump (Navami Petro Products)	13.0696408	74.9904563		"3X9R+V62, Mudbidri"
SP Petroleums Hindustan Petroleum And CNG	12.9684642	75.3635551		"HPC Dealers, Ujire-Dharmastala Rd, Netra Nagar, Mangalore"
Gail CNG gas station. Coco-2	12.9461763	74.8122362		"66, New Mangalore, Industrial Area, Baikampady, Mangaluru"
HP PETROL PUMP & ADANI CNG - PADU TIRUPATHI VENKATARAMAN	13.1938128	74.9939533		"HPC Dealer Sanoor Village Padubidri Road-karkala, Mangalore"
"Dharmashree Service Station,Bharat Petroleum and CNG"	12.9455236	75.1604333		"W5W6+55F, Mangalore - Belthangady Hwy, Punjalkatte, Pilatha Bettu"
H S Fuel & CNG Mullikatte	13.6890899	74.66877		"NH 66, Hosadu"
Propel green auto gas	13.2172308	74.9836636		"6X8M+VFV, Karkala"
Bhaghirathi Enterprises Hpcl Petrol Pump And Gas Station	13.3540834	74.7512175		"Kalsanka Ambagilu Rd, BSNL Quarters, Nittur, Udupi"
MAHALASA GO GAS	13.6111949	74.6935198		"NH66, opp. Vinayaka Talkies, Kundapura"
OG Autogas (Aegis Autogas)	13.3067983	74.7444054		"8P4V+PQ6, NH 66, Korangrapady, Bailoor, Udupi"
AG&P Pratham CNG Station	12.9638748	76.3302346		"Tool Plaza, MM Service Station , Bangalore Mangalore, NH75, opp. A2B Hotel, near Shantigrama, Udayapura"
AG&P Pratham CNG Station	13.0092271	76.1247024		"Sree Manjunatha Fuels, Plot No, N-10, Bangalore - Mangalore Rd, near Dairy Circle, Katihalli, B.Kattihalli, Hassan"
AG&P Pratham CNG Station	13.0005792	76.096451		"H V, Subraya Setty & Sons, Bangalore - Mangalore Rd, opposite District Jail, Ammeer Mohalla, Hassan"
AG&P Pratham CNG Station	13.3080579	75.788298		"Anjaneya Service Station Indianoil petrol pump, Belur Rd, Chikkamagaluru"
AG&P Pratham CNG Station	13.3257492	76.2482526		"ES Padmanabha Service Station, NH206, Bangalore - Honnavar Hwy, opp. KSRTC Depot, KPS layout, Arsikere"
AG&P Pratham CNG Station	13.0034698	76.0735146		"COCO Thanniruhalla, Plot no 33,34&35, Vijayanagar, 2nd Stage, Kasaba Hobli, Hassan"
AG&P Pratham CNG Station	13.1754504	75.8816425		"National Petrol Bank NH 73, Halebeedu, Road, Belur"
AG&P Pratham CNG Station	12.9475329	76.0929283		"RLG Fuel Park, SH 91, Gorur Rd, Hassan"
AG&P Pratham CNG Station	12.9944138	76.1179201		"Kaushik Enterprises M/s IOCL, Bypass, opp. Rajiv College, Hassan, Rajaghatta"
AG&P Pratham CNG Station	12.9498383	75.8087958		"Kanchanganga Service Station, BM Road, Sakleshpura, Kollahalli"
AG&P Pratham CNG Station	12.9478839	76.3365339		"WC5H+27R, Bengaluru - Mangaluru Hwy, Settyhalli"
AG&P Pratham CNG Station	13.7046679	75.8364349		"Sunder Service Station NH 73, Bhadravati, Road, Tarikere"
AG&P Pratham CNG Station	13.5358683	76.0258618		"MS Service Station M/s BPCL Kadur, Haruvanahalli"
Megha CNG gas	13.2632566	76.4532153		"7F73+77W, Vidya Nagar, Tiptur"
AG&P Pratham CNG Station	12.8620399	76.4791608		"Sri Lakmi Service Station Mahaver, Circle, Channarayapatna Road, Shravanbela Gola (Rural), Rachenahalli"
ES PADMANABHA - MS/HSD/CNG/EV	13.3257671	76.2482745		"NH206, Bangalore - Honnavar Hwy, opp. KSRTC Depot, Arsikere"
Madhu Autogas Agency (Aegis Autogas)	12.9952116	76.0855354		"Bangalore - Mangalore Rd, opposite SDM Ayurveda College & Hospital, Thanniruhalla, Hassan Rural, Hassan"
Gas bunk	13.2618717	76.4894102		"Bangalore - Honnavar Hwy, Mavinathopu, Tiptur, Edenahalli"
Go Gas	13.3273416	75.7668227		"Mallandur Rd, Ayyappa Nagar, Chikkamagaluru"
Vehicle Gas Station	13.3027403	75.7629097		"8Q37+35V, SH 64, Maruthinagar, Chikkamagaluru"
AG&P Pratham CNG Station	13.9966442	74.5487805		"Abdur Rahim & Co NH66, near Kargedde, Kargedde, Bhatkal"
AG&P Pratham CNG Station	14.3289777	74.4284834		"Mateshree Service Station, NH17, Salikeri Honavar, Haldipur"
AG&P Pratham CNG Station	14.5583499	74.3528309		"Fuel Center, Kumta Taluk, Gokarna Rd, Gokarna, Torke"
HP Petrol Pump & CNG Pump	14.3290066	74.4287625		"NH17,, Salikeri Honavar, Haldipur"
Bharat Petroleum Petrol Pump and CNG Gas Station	13.9964527	74.5487999		"NH 66, Near, Kargedde, Bhatkal"
AG&P Pratham CNG Station	13.9087403	75.5603122		"LCNG, Thirtahalli Road, near Gajanana Bus Depo, Harakere, Shivamogga"
AG&P Pratham CNG Station	14.7250351	75.473245		"Highway Point Hpcl Dealers Motebennur, Madras Bombay Trunk Rd, Belagavi"
AG&P Pratham CNG Station	13.9390791	75.5843055		"Sri Lakshminarasimha Agency Sangoli Rayanna Circle, Shankar Mutt Rd, Tank Mohalla, Shivamogga"
AG&P Pratham CNG Station	13.936607	75.5625155		"Nandi Service Station, Kuvempu Rd, behind Mc Gann Hospital, Sharavathi Nagar, Hosamane, Shivamogga"
AG&P Pratham CNG Station	14.6285098	74.8467471		"Umashankar Auto Fuels, Shanthi Nagar, Sadashivalli, Sirsi"
Petrol Pump and CNG pump	14.6285022	74.8492296		"JRHX+CM5, SH 69, Sirsi"
HP Petrol & CNG Pump	14.7251107	75.4732424		"Hpcl Dealers Motebennur, Madras Bombay Trunk Rd, Belagavi"
AG&P Pratham CNG Station	14.252151	75.3666572		"Padmashree Service Station, Near Kumudwathi College, Road, Shikaripura, Shikaripur"
"G N Gas Gowdon,"	13.9770466	75.5426302		"XGGV+R36, kasaba hobli, sominkoppa, Shivamogga"
"Bharat Petroleum, Petrol & CNG Pump -Gajanana Filling Station"	14.1668413	75.0436853		"SAGAR, SHIMOGA"
Shri Sadguru Autogas (Aegis Autogas)	14.1711208	75.0102301		"Bangalore - Honnavar Hwy, LB Nagar, Sagara"
Cng pump	14.6414708	75.5774317		"JHRG+JW5, Kunabev"
Gas Station	13.9194844	75.5662394		"WH98+QFX, Savi Palya, KR Puram, Shivamogga"
Ashoka Gas CNG Station	14.2776012	76.4012492		Guddadarangavvana
AG&P Pratham CNG Station	14.5573753	75.7163997		"GPVX+CQ4 HSM & Sons, near Chalageri Toll Plaza, Makanur, Haveri"
Saanvit CNG station	14.3381023	76.2115557		"Kolahal, Bharamasagar, Hobali, Kolahal"
Mahanagar Gas CNG Station	14.2776117	76.4012816		"7CH2+2FX, Guddadarangavvana"
Ashoka CNG Station	14.4393923	75.9542165		"CXQ3+PM8, S O G Colony, Shri Ramanagara, Davanagere"
HP Petrol Pump CNG PUMP	14.4393199	75.9542134		"S O G Colony, Shri Ramanagara, Davanagere"
AG&P Pratham CNG Station	13.8611658	75.7161483		"Shantha Service Station, SH 65, Indira Nagar, Bhadravathi"
CNG HP PETROL PUMP - SHANTHA SERVICE STATION	13.8611644	75.7161459		"SY. NO 73/4 Seega Bagie Chennagiri Road, Bhadravathi"
AG&P Pratham CNG Station	14.5264128	75.7794444		"Parimala Enterprises, Ranibennuru, Harihar, Haveri"
Ashoka CNG Station CNG	14.2341548	76.3852659		"69MP+M4M, Adarsha Nagar, Chitradurga"
Bharat Petroleum Vishwas CNG fuels station	14.4586383	75.9321915		"SH 76, Neelammana Thota, Bhagat Singh Nagar, Nittuvalli, Davanagere"
Saanvith CNG station	14.3381052	76.2115919		"NH48,Kolahal. Bharamasagar. Chitradurga"
Shree Guru Raghavendra HP Petrol Bunk and CNG	14.3072824	76.2538742		"Sirigere Cross, NH 48, Kalkunte"
Bharat Petroleum - CNG Station - M M Krishna and Associates	14.4439414	75.9213143		"KST 805026846768, Hadadi Rd, Vidyanagar, Davanagere"
CNG Bunk	14.5434897	75.7494592		"GPVX+CQ4, Makanur"
Basava Priya filling station . CNG GAS AVAILABLE	14.4242137	76.3905719		"Door no 45, Kalledevarapura, Sangenahalli"
Bharat Petroleums |CNG available| Mahajenahalli || Near Harihar	14.4788096	75.8137724		"FRH7+GGC, Mahajenahalli"
"Bharat Petroleum, Petrol Pump & CNG filling -Parimala Enterprises"	14.5262635	75.7792939		"Ranibennuru, Harihar, Kawalettu"
CNG STATION	14.0179908	75.9314832		"2W9J+6H7, NH 369, Channagiri"
BP Petrol Pump and CNG M.S.Narayana Setty and Sons	14.2298846	76.4133567		"National Highway 4, Bypass Road, Bank Colony, Chitradurga"
HP Petrol CNG Pump HPC Sales and Service	14.5328404	75.8126538		"Shimoga - Harihar - Hospet Rd, Old Haralapur, Harihar"
"Bharat Petroleum, Petrol Pump, CNG -Sri Charantheshwara Agency"	14.6396385	76.4668714		"HOSAHALLI, BELLARY"
HP CNG Available	14.4249516	76.390363		Sangenahalli
L.P.G Go Gas || Vidya Nagar || Harihar	14.5000926	75.8071395		"balaji oil mill a-block, Renuaka Nilaya, 25, State Highway, Opp:, Vidyanagara, Harihar"
GoGas	14.0247776	75.920633		"2WFC+W76, Channagiri Rd, Channagiri"
Hulekunteswara Agencies (Aegis Autogas)	14.2202364	76.4222395		"SH 48, Chitradurga"
Goa Natural Gas Pvt Ltd CNG Station	15.4951378	73.8390991		"Neugi Nagar, Mersi Tem"
Indianoil-Adani Gas Pvt Ltd CNG Station	15.3770567	73.9068098		"9WG4+RPM, NH17B, Vasco Da Gama, Cortalim"
"Bharat Petroleum, Petrol Pump Cng station-West Coast Petroleum"	15.487715	73.9055534		"BAINGUINIM,RIBANDER BYPASS, NORTH GOA"
Manguirish Petrol Services & CNG Station	15.4496515	73.9697692		"PRIOL, NORTH GOA"
"Quadros Petroleum, Bharat Petroleum, Petrol Pump CNG m"	15.6839663	73.832273		"DHARGALIM, NORTH GOA"
Bharat Petroleum and CNG	15.3705444	74.0095679		"Opp. Top Cola, National Highway 17B, Bori, Ponda"
CNG goa	15.4953175	73.8390921		"FRWQ+4MC, Panaji, Mersi Tem"
CNG pump	15.2993265	74.123996		"74XF+PHQ, Bandoli"
GNGPL DRS panjim CNG	15.4953593	73.8388466		"FRWQ+4GX, Mersi Tem"
HP Petrol Pump & CNG	15.6292572	73.8257804		"NH 66, Mushirwaddo, Kolval"
Gas Station	15.5899103	73.8122472		"HRQ6+XV5, Mapusa"
Quepem Gas Station	15.214634	74.0706041		"Shop No.2, near Petrol Pump, Quepem"
Carvalho's Gas Station	15.5881788	73.8085896		"near, Mapusa Service Station, Gandhi Chowk, Mapusa"
Amona Gas Station	15.5295388	73.9924658		Amona
Indianoil-Adani Gas Pvt Ltd CNG Station	15.5015625	74.9556875		Mugali
AG&P Pratham CNG Station	14.9115897	75.2771212		"Gulmi Petroleum, R P, near Bankapur Toll Plaza, New Darbar, Bankapura"
MeghaGas CNG station	15.6846875	74.7176875		"MPM9+V37, MPM9+V3X, NH Service Road, Hosa Kadrolli"
Sourabh Petroleum and CNG Station	15.3779961	75.1340542		"Nrupatunga Heights Goppankoppa to Sai Nagar Road, Mrityunjaya Nagar, Hubballi"
R P GULMI PETROLEUM & CNG Station	14.9115708	75.2771075		"W76G+JRH, Near Bankapur Toll Plaza New Darbar, Bankapura"
Karadagi petroleum and CNG station	14.9790477	75.028845		"Camp road, Mundgod"
Bharat Petroleum CNG	15.7163005	75.3844287		"P98M+9MP, Nargund"
"Bharat Petroleum, Petrol and CNG Pump -Aliya Petroleums"	15.3014227	75.0789708		"ANCHATGERI,ANCHATGERI,DHAR, DHARWAD"
Amogh Petroleum's CNG and HPCL Dealer	15.3502947	75.1118989		"beside Urban Oasis Mall, opposite 2nd gate Gokul industrial Estate AIRPORT ROAD, Gokul Main Rd, Hubballi"
Swagat RO Indian Oil Petrol & CNG Pump	15.501432	74.955536		"Swagat JRO, NH 4, Pune- Bangalore Road, opp. Power Grid, Dharwad"
"Bharat Petroleums( CNG, Petrol, Diesel)"	15.738744	75.40608		"Nargund, Gadag NH-218, Gulbarga Bijapur Hubli Road, Gadag"
Adani Gas Pvt Ltd CNG Station	15.3779746	75.1340976		"94HM+5JP, Rajnagar, Vidya Nagar, Hubballi"
Hubli Gas	15.3513	75.145028		"942W+G26, J C Nagar, New Hubli, Hubballi"
AG&P Pratham CNG Station	15.3494907	76.168421		"M/s. Kishori Agency, Hospet Rd, near BS Pawar Hotel, Diwator Nagar, Koppal"
AG&P Pratham CNG Station	15.3369985	76.1850333		"Survey No.320, M/s. Mother station NH-67, 13, NH Road, opp. to NHAI Rest area, Koppal"
J G Petroleums and CNG STATION	15.3528616	75.7023481		"Mundragi road, Gadag-Betageri"
AG&P Pratham CNG Station	15.3939541	76.3067067		"M/s. Parvathi Petroleums, Solapur-Chitradurga road, Budugumpa Cross"
AG&P Pratham CNG Station	15.4416018	76.5408293		"No; 3-2-165, M/s Venkatesh Petroleum Plot, 3-2-109, Raichur Rd, Vidya Nagar, Gangavathi"
AG&P Pratham CNG Station	15.3200058	76.3108185		"SY No; 157, M/s Vaishanavi Petroleums, Hitnal"
AG&P Pratham CNG Station	15.351366	76.13673		"M/s. Ajay Fuels, Gadag-Koppal Rd, Basav Nagar, Koppal"
"Srinivas Agencies CNG gas station, ballari road circle"	15.2653257	76.3982223		"798X+47Q, Bellary Rd, MVS Area, JP Nagar, Hosapete"
CNG station	15.3172775	75.7138884		"8P87+WH6, Kappatagiri"
Total Gas Filling Station	15.2676608	76.3729		"Rajeev Nagar, Arvind Nagar, Patel Nagar, Hosapete"
SADDHARMA CNG GAS STATION	15.2507726	76.3608961		"NH50, Hosapete"
CNG	15.1668377	76.3662233		"5988+PGF, Danapuram"
"Bharat Petroleum,CNG Petrol Pump -Ishwar Petroleum"	15.7307682	75.9753637		"GAJENDRAGAD, SH 30,GADAG"
Bharat petroleum & C N G GAS STATION Srinivasa agencies	15.266526	76.3950339		"798V+JWX, MVS Area, JP Nagar, Hosapete"
Shri Mallikarjun Trading Co. Bharat Petroleaum Dealer And CNG Station	15.2090925	75.89036		"Annadhaneshwar Nagar, Mundargi"
FAKEERESH FUELS CNG FILLING STATION	15.7327762	75.9805223		"Kustagi Rd, Gajendragad, Goudageri"
"Bharat Petroleum, Petrol & CNG Pump -Yashas Shreya Petroleum"	14.9104009	76.3884684		"KUDLIGI-SANDUR ROAD, BELLARY"
"Bharat Petroleum Petrol Pump CNG , TSSE PETROLEUM"	15.2408637	76.4956293		"SY NO 13C1A, KHATA NO 29HOSPET, TO, Ballari - Hubballi Rd"
"Bharat Petroleum, CNG and Petrol Pump -Kishori Agency"	15.3495662	76.1685876		"KOPPAL NR SUB-STATION,NH63, Koppal"
HP Petrol Pump and CNG filling station	15.7327277	75.9804697		"Hpcl Dealers Kushtagi Road,gajendragad, Belgaum"
Ashoka CNG Gas Station	16.6672843	73.5281025		"MG8H+W69, Mumbai - Goa Hwy, Kodavali, Rajapur"
SAMRUDDHI FUEL STATION & CNG STATION.	16.3817596	73.4197154		"Devgad - Nipani Hwy, Khakshi Titha, Elaye"
CNG station	16.1255738	74.2071449		"46G4+4JV, Ajara"
MeghaGas CNG Station	15.8904747	74.5179591		"71, Bauxite Road, Basava Colony, Vaibhav Nagar, Belagavi"
Kiwad petrol bunk& CNG station	16.4250097	74.5852258		"CHFP+X3X, SH 18, Chikodi"
"Bharat Petroleum, Petrol & CNG Pump -Sindudurg Automobiles"	16.4611441	73.6566608		"MUMBAI GOA RD, TARALA, Waghivare, Audumbarnagar"
JB Petrolinks & CNG Station	16.708645	74.4662083		"RTO office, Shahapur Rd, near Government Guest House, Shahapur, Vikash Nagar, Ichalkaranji"
Meghagas CNG Station	15.8621652	74.5301767		"Azad Nagar, Belagavi"
"Bharat Petroleum, & CNG Petrol Pump -M.P.Karikazi"	16.2609978	74.4786997		"NAMAZ MAL, SANKESHWAR,BELG, BELGAUM"
Megha Gas CNG Station	16.4249375	74.5851875		"CHFP+X3X, Mahatma Jyotiba Phule Rd, Chikodi"
MNGL Zarap CNG Station	15.9419555	73.7496965		"WPRX+QVP, NH 66, Zarap"
Bharat petroleum Trivani prasad cng gas स्टेशन	15.8945703	73.8235427		"old, Mumbai Goa Hwy, Sawantwadi"
HP PETROL PUMP - BEHERJI PETROLEUM CNG PUMP	16.4010612	74.1854053		"Hpcl Dealer, Survey NO. 130/1, Murgud -nipani -radhanagari Road Tehsil Kagal, Vasco"
PETROL CNG PUMP - N. S. PETROLEUM	16.6667578	74.3306231		"AT & PO Sangwadi, Kolhapur Hupri Road Kolhapur, Vasco"
HP Petrol & CNG Pump	16.3744024	73.7889648		"SH 116, Phondaghat"
Disha Petrolinks & Online CNG Filling Station	16.7446957	74.3233702		"Kolhapur - Sangli Hwy, Herle"
Managave Automobiles CNG Station	16.7446405	74.5038469		"PGV3+VG5, Kondigre"
Hp Petrol & CNG Pump - Deokar Automobiles	16.6825185	74.2144251		"JN OF Sne Guruji & Deokar Panand Road A R S NO 722/4 Kolhapur, C Ward, Vasco"
"Bharat Petroleum, Petrol & cng Pump -Barde Roadlines"	15.9206206	74.5256712		"BGM NH-4, Kangrali, Belagavi"
Vakrtund hp petrol cng pump	16.4209303	74.0943611		"Radhanagari, Road, near HP petrol Pump, Sarawade"
"HP Petrol Pump - Londhe & Co, CNG"	16.2124223	74.3518873		"S. NO.27, Hissa NO.7/B/2, SH 130, Gadhinglaj, TAH.- Gadhinglaj,, Road, Bhadgaon, Vasco"
"Bharat Petroleum Siddhi Automobiles ( PETROL , DIESEL & CNG PUMP )"	16.1344303	73.703901		"Sindhudurg NH-17, Mumbai - Goa Hwy, Sindhudurga"
Oros cng pump	16.1126169	73.7089159		"1, Mumbai - Goa Hwy, near Siddhi Petrol Pump, Sindhu Durg, Oros, Oras Bk."
HP petrol n cng	15.9052627	73.8213213		Sawantwadi
Rameshwar Petroleum Bharat Petrol CNG Pump	15.9781556	74.5101649		"XGH6+737, NH Service Rd, Bhutaramanahatti"
Megha Gas CNG Station	15.8578844	74.5364057		"VG5P+5HQ, SH 20, Gandhi Nagar, Belagavi"
Green India Gasoline Gas Pump	16.6829209	74.233138		"Shree Renuka Temple, Kolhapur., Datta Colony, Kolhapur"
AG&P Pratham CNG Station	16.1640611	75.3779116		"M/s, Murgesh petroleum, Chawadapur"
MeghaGas CNG station	16.7271719	75.0760863		"P3GG+RCX, Athani"
AG&P Pratham CNG Station	16.3905614	75.1032573		"M/s HPCL COCO Mahalingapura, near Basaveshwar Circle, 1775/1776, B, Mahalingpur"
Megha Gas CNG Station kagvad	16.7086941	74.7130908		"PP57+F6F, Turai Vasti, Kagwad"
AG&P PRATHAM. CNG STATION - Vijaylaxmi petroleums	16.5139774	75.3036673		"Vijaypur Rd, Jamkhandi"
AG&P Pratham CNG Station	16.5091148	75.2865514		"BR Mali Bijapur, Jamkhandi - Kudachi Rd, Jamkhandi"
Butali Bharat Petroleum CNG	16.7271837	75.0759997		"Charmalaya, Belgaum, SH-12, Vijayapura Road, Athani, bijapur road, Athani"
M/S PADMAVATI PETROLEUM(HPCL) MEGHA GAS (CNG )	16.7086697	74.7131373		"PADMAVATI PETROLEUM, M/S, Jamkhandi - Miraj Rd"
AG&P Pratham CNG Station	16.3401852	75.2767736		"V Thalathi, M/s B, Jamkhandi - Mudhol - Bagalkot Rd, Bagalkote, Mudhol"
Indian Gas	16.6335697	74.6905879		"JMMR+C6F, Athani"
AG&P Pratham CNG Station	16.5713378	75.979281		"Gangadhar Kuntoji, 1644, Muddebihal Road, near Bus Stand, Basavana Bagewadi"
AG&P Pratham CNG Station	16.1822589	75.997874		"M/s Kudalasangama Fuels, Hpcl Dealers 182 KM Stone NH 13 Kudalsangam Cross"
AG&P Pratham CNG Station	16.15953	75.661742		"Sri Venkateshwara Service Station, Sector 25, Nava Nagar, Bagalkote"
AG&P Pratham CNG Station	16.3364459	76.12412		"SY No : 77/3, Bhosale Service Station, Alamatti Road, Muddebihal"
AG&P Pratham CNG Station	15.9097274	75.6862616		"M/s Aivalli & Co, Manjunath Nagar, Badami, Kabbalageri"
"HP CNG, PETROL PUMP - KUDALSANGAM FUELS"	16.1824577	75.998131		Hpcl Dealers 182 KM Stone NH 13 Kudalsangam Cross
Bhosale CNG Station	16.3364528	76.1240495		"84PF+HMC, Muddebihal"
HP CNG PUMP - AIVALLI & CO.	15.9097271	75.6862617		"Banashankari Road, Manjunath Nagar, Badami, Kabbalageri"
AG&P Pratham CNG Station	15.9825384	76.1033469		"Azad Fuels, Tondihal"
Ashoka CNG Station	17.6416808	73.4591662		"JFR5+MPR, NH 66, Lavel, Dabhil"
Khed CNG & Petrol Pump	17.6416605	73.4591615		"JFR5+JP, Dabhil"
Mahanagar Gas CNG	17.5253569	73.5234341		"S.T, Bus Stand, NH 66, Parashuram Nagar, Shivaji Nagar, Chiplun"
Mahanagar CNG Station	16.9974085	73.3305553		"Plot No A-3, A/1, Opposite, JK Files Rd, MIDC, Mirjole"
Dingni Ashoka CNG Station Ratnagiri	17.1674788	73.481013		"5F8J+XCR, Dingni Kuran"
CNG PUMP	16.9895015	73.3088701		"X8Q5+RG, Abhyudhya Nagar, Ratnagiri"
KRUPASINDHU CNG PUMP STATION	17.1566911	73.3407086		"ganpatipule road, Chafe, Ratnagiri"
HP PETROL PUMP and CNG STATION - SAHIL SHANTI PETROLEUM	17.0337531	73.4153075		"Hpcl Dealer, Nh-17, Mumbai - Goa Hwy, Hathkhamba"
Ashoka Cng filling station	17.4896311	73.2682196		"F7Q9+V75, Chiplun Guhagar Rd, Shrungartali"
Ashoka CNG Station	17.6143867	73.4796963		"JF7J+829, Asagani Mohalla"
Ashoka CNG Station	17.2142669	73.5463312		"6G7W+MFX, Sangameshwar Railway Station Rd, Dhamani"
MGL CNG Station Chiplun	17.5254233	73.5234737		"GGGF+599, Parashuram Nagar, Ozarwadi, Chiplun"
Mahanagar CNG GAS	17.1571738	73.3411631		"584R+VF, Ori"
CNG pump	16.9975314	73.3305317		"near, JK Files Rd, Ratnagiri"
Mamta green cng gas service	17.546349	73.5205533		"GGWC+G6M, Parshuram, Chiplun"
"M/s.G.B.Mehta & Son's, Chiplun Petrol Pump & CNG Station"	17.5227083	73.5326266		"NH-66, Mumbai - Goa Hwy, Ravtale, Chiplun"
Sangmeshwar CNG & Petrol Pump	17.2140999	73.5465173		"6G7W+JJ, Dhamani"
Bharat Petroleum - CNG and Petrol Pump. Pramey Energy Services.	16.9683457	73.5001261		"Plot 1661A, Mumbai - Goa Hwy, Pali, Khanu"
Dhamni CNG Pump & Petrol / Diesel	17.2143341	73.5462994		Dhamani
"Chandrabhaga Gas Service, Guhagar"	17.4868256	73.2056273		"F6P4+Q65, Ratnagiri"
CNG STATION	17.6881219	74.0372914		"Bharat Petrol Pump, 23/10, Satara - Koregaon Rd, Sangamnagar Colony, Sangamnagar, Satara"
"CNG pump harsh petroleum, waghwadi"	17.0287374	74.2462679		"Madras Bombay Trunk Rd, Uran Islampur"
"Bharat Petroleum, Petrol CNG Pump, KatarKhatav, Satara."	17.5595796	74.5226512		"HG5F+R3J, MH SH 146"
Cng pump kasegaon	17.1316589	74.188916		"Pune - Bengaluru Hwy, Kasegaon"
Shri Siddhi Petroleum CNG Pump	17.1490725	74.059014		"43X5+HJ, Ghogaon"
CNG PUMP. BGRL	17.3824475	74.1091538		Varade
SHREESH ENERGY BHARAT PETROLEUM CNG PUMP	17.5579233	74.0516137		"H342+VPP, Nagthane"
Dhondiraj Petroleum Bharat Petroleum CNG Station	17.1003892	74.4373377		"PALUS, SANGLI"
"DHRUV PETROLEUM, KHODAD , SATARA , CNG BPCL"	17.5064608	74.0791604		"National Highway 48 Nisarale, phata, Khodad"
Sonam Petroleum and CNG Filling Station	17.5326204	74.3880825		"G9MQ+26W, Unnamed Road, Gopuj"
Vasant petrolium and Cng Pump Sangli	16.864576	74.5648586		"near Karnal Police chouki, Ganapati Peth, Sangli, Sangli Miraj Kupwad"
"Bharat Petroleum, Raj Petroleum(CNG)"	16.9664466	74.3795313		"ASHTA, ON SH138, ASTHA ISL, SANGLI"
"Bharat Petroleum Petrol CNG Pump , SAMIKHSA PETROLEUM"	17.1556741	74.1837125		"MALKHED, Karad"
Thorat Fuels & CNG Station- Bharat Petroleum	17.0860199	74.4305254		"Kirloskarwadi, Sawantpur Rd, Sawantpur"
Amrutnagar CNG / Petrol Pump	16.8635625	74.2181875		"Amrutnagar phata, Nave pargaon, Tal: Hatkanangle, Dist:, Nave, June Pargaon"
Patel Service Station & CNG Karad	17.2770177	74.1838771		"Market Yard Rd, Shaniwar Peth, Karad"
Pawar Petroleum and CNG	17.4266125	74.4847975		"SH143, Chitali"
Pawar Online CNG Pump	17.1140857	74.1982913		"Kalamwadi, NH 4, Near, Nerla"
Suyog Petroleum CNG pump	17.283176	74.4658489		"Maharashtra 415311, India"
"HP CNG - Shri Mahapurush Petroleum, Sakharpa"	16.9886475	73.689915		"Kolhapur - Ratnagiri Rd, near Murlidhar Ali, Kondgaon"
"CNG Bharat Petroleum, Petrol Pump -Azad Petroleum"	17.4902013	74.0828983		"KASHIL (PUNE-BANGALORE HW), SATARA"
Shree Sai Petroleum (Bharat Petroleum Corp. Ltd.) CNG pump	16.9558	74.274384		"Pune Bangalore Highway (NH-4 Vasant Park, Phata, Yelur"
Bharat Petroleum Petrol Pump- Srinivas Petroleum and CNG STATION	17.6585464	74.0766596		"Gat no.15 Satara-Rahimatpur State Highway Jaitapur, Satara"
